IdPF,ValorGenericoPF,ValorMGPF
1126,"84,93","91,15"
1127,"155,14","166,49"
1128,"14,47","15,52"
1129,"22,26","24,13"
1130,"47,7","51,73"
1131,"55,58","60,27"
1132,"119,11","129,16"
1133,"242,64","263,12"
1134,"13959,5","14980,92"
1135,"21476,17","23047,58"
1136,"14317,43","15365,03"
1137,"24,45","26,24"
1138,"73,33","78,7"
1139,"1841,59","1976,34"
1140,"50,56","54,26"
1141,"70,78","75,96"
1142,"25,47","27,62"
1143,"29,66","32,17"
1144,"90,68","98,33"
1145,"214,38","230,06"
1146,"23,82","25,56"
1147,"25,09","26,93"
1148,"6477,57","6951,54"
1149,"41,96","45,5"
1150,"17,62","19,11"
1151,"11,94","12,94"
1152,"35,82","38,85"
1153,"106,57","114,37"
1154,"191,84","205,88"
1155,"96,83","103,91"
1156,"174,26","187,01"
1157,"492,22","528,23"
1158,"2895,99","3107,89"
1159,"40,92","43,91"
1160,"175,41","188,24"
1161,"301,8","323,88"
1162,"32,93","35,34"
1163,"141,09","151,41"
1164,"225,1","241,57"
1165,"6329,43","6792,56"
1166,"15,26","16,38"
1167,"23,49","25,21"
1168,"26,16","28,07"
1169,"23,59","25,32"
1170,"94,41","101,32"
1171,"49,32","52,93"
1172,"197,33","211,77"
1173,"31,36","33,66"
1174,"46,41","49,8"
1175,"91,63","98,33"
1176,"73,47","78,84"
1177,"67,3","72,22"
1178,"37,05","39,76"
1179,"97,4","104,52"
1180,"6,5","6,98"
1181,"39,91","42,83"
1182,"24,23",26
1183,"48,44","51,99"
1184,"49,81","54,01"
1185,"20,74","22,49"
1186,"10,82","11,73"
1187,"623,15","668,74"
1188,"6231,51","6687,47"
1189,"334,51","358,99"
1190,"32,22","34,57"
1191,"2239,65","2403,52"
1192,"212,25","227,78"
1193,"34,76","37,69"
1194,"17,39","18,86"
1195,"3,73","4,05"
1196,"14,27","15,32"
1197,"9,07","9,73"
1198,"35,38","38,37"
1199,"58,95","63,92"
1200,"9,39","10,19"
1201,"55,87","60,59"
1202,"12,89","13,83"
1203,"1736,38","1863,43"
1204,"8610,23","9240,24"
1205,"62,07","66,61"
1206,"26,32","28,24"
1207,"1571,94","1686,96"
1208,"44,65","47,91"
1209,"77,99","83,7"
1210,"1013,15","1087,28"
1211,"26,76","29,02"
1212,"38,33","41,57"
1213,"12602,72","13666,29"
1214,"7,4","8,02"
1215,"22,15","24,02"
1216,"12,35","13,4"
1217,"36,62","39,71"
1218,"82,44","89,4"
1219,1031,"1106,44"
1220,4124,"4425,76"
1221,"18,22","19,76"
1222,"38,31","41,54"
1223,"33,44","36,27"
1224,"51,93","56,31"
1225,"19,34","20,76"
1226,"57,98","62,22"
1227,"29,43","31,59"
1228,"88,31","94,77"
1229,"5,31","5,7"
1230,"10,65","11,43"
1231,"13,91","14,93"
1232,27,"28,98"
1233,"31,66","34,34"
1234,"164,27","178,13"
1235,"59,13","63,45"
1236,"99,9","107,21"
1237,"13,6","14,75"
1238,"35,63","38,63"
1239,"54,38","58,97"
1240,"59,45","63,8"
1241,"205,56","220,6"
1242,"121,22","130,09"
1243,"484,85","520,33"
1244,"2424,38","2601,77"
1245,"3376,97","3624,06"
1246,"4341,81","4659,5"
1247,"5939,84","6374,46"
1248,"63,04","68,36"
1249,"126,04","136,68"
1250,"189,08","205,03"
1251,"378,15","410,07"
1252,"48,72","52,83"
1253,"252,72","274,04"
1254,"27,01","28,99"
1255,"31,9","34,23"
1256,"16,07","17,24"
1257,"6,69","7,18"
1258,"13,34","14,32"
1259,"17,24","18,5"
1260,"41,56","44,6"
1261,"23,63","25,35"
1262,"70,9","76,09"
1263,"1729,02","1855,54"
1264,138,"148,1"
1265,"53,72","57,65"
1266,"26,01","27,91"
1267,"31,89","34,22"
1268,"33,52","35,98"
1269,"20,41","22,13"
1270,"30,24","32,79"
1271,"85,6","91,87"
1272,"149,97","160,94"
1273,"9,92","10,65"
1274,"29,76","31,94"
1275,"10,43","11,2"
1276,"31,28","33,57"
1277,"29,15","31,28"
1278,"12,41","13,32"
1279,"24,49","26,28"
1280,"17,78","19,09"
1281,"16,88","18,11"
1282,"33,74","36,21"
1283,"24,66","26,46"
1284,"97,01","104,11"
1285,"15,82","17,16"
1286,"31,65","34,32"
1287,"23,4","25,38"
1288,"40,78","44,22"
1289,"34,59","37,51"
1290,"51,79","56,16"
1291,"89,53","96,09"
1292,"126,09","135,32"
1293,"30,15","32,35"
1294,"8,72","9,35"
1295,"33,55",36
1296,"19,4","20,82"
1297,"58,18","62,44"
1298,"61,8","66,32"
1299,"986,17","1058,33"
1300,"33,94","36,43"
1301,"21,9","23,75"
1302,"42,75","46,35"
1303,"25,08","26,91"
1304,"39,65","42,55"
1305,"169,86","182,29"
1306,"21,44","23,25"
1307,"17,66","18,95"
1308,"1535,74","1665,35"
1309,"33,54","36,37"
1310,"2159,56","2341,81"
1311,"118,98","127,68"
1312,"59,1","63,43"
1313,"235,25","252,46"
1314,"1176,25","1262,32"
1315,"74,56","80,01"
1316,"113,63","121,94"
1317,"153,65","164,89"
1318,"12,61","13,54"
1319,"24,85","26,67"
1320,"37,86","40,63"
1321,"51,22","54,96"
1322,"424,3","455,34"
1323,"72,66","77,98"
1324,"43,69","46,89"
1325,"50,65","54,35"
1326,"21,13","22,67"
1327,"90,5","97,12"
1328,"42,23","45,32"
1329,"180,99","194,23"
1330,"55,59","59,66"
1331,"895,73","961,27"
1332,"81,13","87,06"
1333,"154,14","165,41"
1334,"111,1","119,23"
1335,"211,09","226,54"
1336,"21,09","22,63"
1337,"24,18","25,95"
1338,"34,25","36,76"
1339,"28,73","31,15"
1340,"57,51","62,37"
1341,"43,96","47,67"
1342,"131,88","143,01"
1343,"39,32","42,2"
1344,"66,57","71,44"
1345,"11,76","12,76"
1346,"44,22","47,96"
1347,"88,46","95,93"
1348,"10,99","11,92"
1349,"32,98","35,76"
1350,"34,9","37,45"
1351,"69,8","74,9"
1352,"209,41","224,73"
1353,"35,31","37,89"
1354,"105,94","113,7"
1355,"211,85","227,35"
1356,"11,79","12,78"
1357,"44,2","47,93"
1358,"88,38","95,84"
1359,"11,44","12,28"
1360,"35,89","38,51"
1361,"94,34","101,24"
1362,"34,4","37,31"
1363,"86,33","93,62"
1364,"258,97","280,82"
1365,"102,22","110,85"
1366,"306,67","332,55"
1367,"161,93","173,78"
1368,"151,15","162,21"
1369,15,"16,1"
1370,"46,15","49,52"
1371,"70,33","75,48"
1372,"14,34","15,39"
1373,"16,33","17,52"
1374,"48,98","52,56"
1375,"10,42","11,18"
1376,"13,28","14,4"
1377,"14,02","15,05"
1378,"60,33","65,42"
1379,"30,87","33,47"
1380,"63,59","68,24"
1381,"117,41",126
1382,"211,36","226,83"
1383,"31,99","34,69"
1384,"95,94","104,03"
1385,"14,08","15,11"
1386,"20,2","21,68"
1387,"57,81","62,04"
1388,"59,41","64,42"
1389,"3837,66","4118,46"
1390,"168,67","181,01"
1391,"14,28","15,33"
1392,"42,84","45,98"
1393,"21,07","22,61"
1394,"63,19","67,82"
1395,"42,11","45,2"
1396,"126,35","135,6"
1397,"68,18","73,93"
1398,"6,68","7,17"
1399,"41,55","44,59"
1400,"47,77","51,27"
1401,"18,07","19,39"
1402,"28,47","30,55"
1403,"15,17","16,28"
1404,"45,56","48,89"
1405,"45,55","48,88"
1406,"32,44","35,17"
1407,"46,82","50,78"
1408,"25,98","28,17"
1409,"15,76","16,91"
1410,"15,45","16,59"
1411,"23,18","24,88"
1412,"23,68","25,41"
1413,"101,5","108,93"
1414,"36,24","38,89"
1415,"155,3","166,66"
1416,"22,59","24,24"
1417,"7,51","8,06"
1418,"19,02","20,63"
1419,"39,41","42,73"
1420,"77,73","83,41"
1421,"61,02","65,49"
1422,"85,44","91,7"
1423,"59,83","64,21"
1424,"73,01","78,35"
1425,5848,"6275,9"
1426,"17,05","18,29"
1427,"27,75","29,78"
1428,"138,76","148,91"
1429,"177,9","190,91"
1430,"115,64","124,1"
1431,"1093,64","1173,66"
1432,"2187,28","2347,33"
1433,"45,56","49,41"
1434,"91,14","98,83"
1435,"143,32","155,41"
1436,"57,33","62,17"
1437,"68,24",74
1438,"23,04","24,99"
1439,"18778,43","20363,19"
1440,"19437,42","21077,79"
1441,"25162,22","27285,73"
1442,"20660,79","22404,41"
1443,"26540,96","28780,81"
1444,"15281,37",16571
1445,"22844,48","24772,39"
1446,"12,33","13,37"
1447,"25,94","28,13"
1448,"72,31","78,41"
1449,"8,63","9,36"
1450,"19,99","21,68"
1451,"17,4","18,67"
1452,"15,91","17,07"
1453,"23,03","24,72"
1454,"50,97","54,7"
1455,"28,44","30,52"
1456,"18,08","19,4"
1457,"12,7","13,63"
1458,"15,66","16,8"
1459,"65,81","70,62"
1460,"126,01","135,23"
1461,"37,42","40,16"
1462,"20,06","21,52"
1463,"21,7","23,53"
1464,"38,63","41,89"
1465,"12,4","13,3"
1466,"17,57","18,85"
1467,"16,76","17,99"
1468,"16,83","18,06"
1469,"31,3","33,59"
1470,"24,78","26,6"
1471,"82,1","88,11"
1472,"9,27","9,95"
1473,"29,74","31,91"
1474,"20,38","22,1"
1475,"5,59","6,07"
1476,"40,41","43,37"
1477,"44,84","48,12"
1478,"47,44","50,91"
1479,"61,13","65,6"
1480,"61,47","65,96"
1481,"96,82","103,9"
1482,"184,65","198,16"
1483,"99,88","107,18"
1484,"151,84","162,95"
1485,"34,17","36,67"
1486,43,"46,15"
1487,"24,55","26,34"
1488,"33,03","35,45"
1489,"8,9","9,55"
1490,"12,47","13,38"
1491,"20,63","22,13"
1492,"36,18","38,83"
1493,"36,64","39,32"
1494,"22,18","23,8"
1495,"29,88","32,06"
1496,"53,2","57,1"
1497,"77,27","82,93"
1498,"33,7","36,17"
1499,"9,85","10,57"
1500,"13,77","14,78"
1501,"16,14","17,32"
1502,"12,06","12,94"
1503,"16,95","18,2"
1504,"16,6","17,82"
1505,"23,42","25,13"
1506,"108,34","116,27"
1507,"20,38","21,87"
1508,"27,72","29,74"
1509,"56,55","60,68"
1510,"12,64","13,56"
1511,"27,63","29,65"
1512,"32,84","35,24"
1513,"41,48","44,51"
1514,53,"56,88"
1515,"19,73","21,39"
1516,"35,51","38,51"
1517,"68,58","73,6"
1518,"110,24","118,3"
1519,"209,5","224,83"
1520,"1042,93","1119,24"
1521,628,"673,95"
1522,"1624,56","1743,43"
1523,"11,02","11,83"
1524,"33,14","35,56"
1525,"66,31","71,16"
1526,"22,27","23,9"
1527,"66,99","71,89"
1528,"134,08","143,89"
1529,"16,02","17,2"
1530,"28,52","30,61"
1531,"69,5","74,59"
1532,"37,44","40,18"
1533,"64,63","69,35"
1534,"34,19","36,7"
1535,"119,57","128,32"
1536,"130,78","140,35"
1537,"47,27","50,73"
1538,"60,39","64,8"
1539,"32,15","34,5"
1540,"74,88","80,35"
1541,"107,13","114,96"
1542,"39,26","42,13"
1543,"53,73","57,66"
1544,"23,66","25,39"
1545,"44,57","47,83"
1546,"63,55","68,2"
1547,"42,42","45,52"
1548,"16,41","17,61"
1549,"27,51","29,52"
1550,"35,83","38,45"
1551,"30,9","33,16"
1552,"15,48","16,61"
1553,"46,77","50,2"
1554,"47,75","51,24"
1555,"89,59","96,15"
1556,"97,02","104,12"
1557,"138,48","148,61"
1558,"38,43","41,24"
1559,"51,66","55,44"
1560,"31,31","33,6"
1561,"27,69","29,72"
1562,"60,31","64,72"
1563,"64,9","69,65"
1564,"11,19","12,01"
1565,"21,5","23,07"
1566,"16,25","17,44"
1567,"33,48","35,93"
1568,"33,76","36,23"
1569,"62,47","67,04"
1570,"65,69","70,5"
1571,"98,32","105,51"
1572,"118,52","127,2"
1573,"56,09","60,2"
1574,"84,14","90,29"
1575,"76,08","81,65"
1576,"190,74","204,7"
1577,"271,16",291
1578,"175,66","188,51"
1579,"19,13","20,52"
1580,"38,27","41,07"
1581,"102,56","110,06"
1582,"144,11","154,66"
1583,"51,26","55,01"
1584,"17,17","18,43"
1585,"30,1","32,3"
1586,"85,55","91,8"
1587,"110,4","118,48"
1588,"101,65","109,09"
1589,"294,42","315,96"
1590,"12,69","13,62"
1591,"45,99","49,35"
1592,"27,13","29,11"
1593,"61,17","65,65"
1594,"68,18","73,17"
1595,"94,94","101,89"
1596,"26,76","28,72"
1597,"80,35","86,23"
1598,"30,16","32,71"
1599,"4,4","4,77"
1600,"6,07","6,58"
1601,"26,34","28,56"
1602,"24,43","26,49"
1603,"93,05","100,9"
1604,"5,91","6,4"
1605,"5,15","5,59"
1606,"7,26","7,87"
1607,"31,15","33,78"
1608,"19,26","20,67"
1609,"147,92","158,74"
1610,"188,17","201,94"
1611,"35,96",39
1612,"68,13","73,88"
1613,"62,03","67,27"
1614,"219,99","238,55"
1615,"242,49","262,95"
1616,"395,71","429,1"
1617,"431,85","468,3"
1618,"452,18","485,27"
1619,"904,41","970,59"
1620,"1404,49","1507,26"
1621,"40,85","44,3"
1622,"49,14","53,28"
1623,"105,33","114,22"
1624,"213,78","231,83"
1625,"85,57","91,83"
1626,"67,06","71,96"
1627,"149,93","160,9"
1628,"109,42","117,43"
1629,"25,82","27,71"
1630,"95,3","102,27"
1631,"74,24","79,67"
1632,"33,57","36,02"
1633,"56,68","60,83"
1634,"31,26","33,55"
1635,"82,33","88,35"
1636,"48,74","52,3"
1637,"24,13","25,89"
1638,"18,02","19,34"
1639,"27,5","29,51"
1640,"10,51","11,28"
1641,"37,63","40,38"
1642,"48,78","52,35"
1643,"73,1","78,45"
1644,"177,42","190,4"
1645,"91,26","97,94"
1646,"4,92","5,34"
1647,"25,02","26,85"
1648,"20,02","21,49"
1649,"26,83","28,79"
1650,"62,25","66,8"
1651,"29,57","32,07"
1652,"53,31","57,21"
1653,"76,19","81,77"
1654,"36,15","38,79"
1655,"72,31","77,6"
1656,"36,14","38,78"
1657,"672,97","722,21"
1658,"4210,33","4518,4"
1659,"44,22","47,45"
1660,"16,47","17,67"
1661,"29,17","31,3"
1662,"16,96","18,4"
1663,"26,93","29,2"
1664,"903,03","969,11"
1665,"3016,19","3236,89"
1666,"11,59","12,44"
1667,"82,57","88,61"
1668,"66,64","71,51"
1669,"18,82","20,2"
1670,"144,69","155,28"
1671,"102,14","109,61"
1672,"8,5","9,12"
1673,"25,55","27,41"
1674,46,"49,37"
1675,"42,89","46,02"
1676,"30,27","32,49"
1677,"15,9","17,06"
1678,"15,4","16,52"
1679,"21,6","23,18"
1680,"113,66","121,98"
1681,"82,65","88,7"
1682,"61,99","66,52"
1683,"46,48","49,88"
1684,"77,49","83,16"
1685,"50,02","53,68"
1686,"31,91","34,24"
1687,"61,27","65,76"
1688,"78,16","83,88"
1689,"92,03","98,77"
1690,"22,86","24,54"
1691,"255,92","274,65"
1692,"174,59","187,37"
1693,"544,98","584,85"
1694,"891,55","956,78"
1695,"206,64","221,76"
1696,"389,98","418,51"
1697,"1541,6","1654,4"
1698,"534,09","579,16"
1699,"154,98","166,32"
1700,"113,65","121,96"
1701,"878,57","942,85"
1702,"149,72","160,67"
1703,"469,99","504,38"
1704,"635,77","682,29"
1705,"72,61","77,93"
1706,"570,24","611,96"
1707,"58,68","62,98"
1708,"102,8","110,32"
1709,"16,32","17,51"
1710,"604,84","649,1"
1711,"38,28","41,09"
1712,"57,43","61,63"
1713,"5316,87","5705,9"
1714,"8176,2","8774,45"
1715,"58,13","62,38"
1716,"114,94","123,35"
1717,"8292,63","8992,46"
1718,"33,59","36,05"
1719,"21,16","22,71"
1720,"721,86","774,68"
1721,"1100,45","1180,98"
1722,"21,9","23,5"
1723,"26,2","28,12"
1724,"156,48","167,93"
1725,"88,05","94,49"
1726,"16,11","17,29"
1727,"103,17","110,72"
1728,"57,14","61,32"
1729,"74,95","80,44"
1730,"133,43","143,2"
1731,"24,98","26,8"
1732,"30,45","32,68"
1733,"60,91","65,37"
1734,"121,83","130,74"
1735,"9272,78","9951,27"
1736,"8479,01","9099,43"
1737,"8428,97","9045,72"
1738,"52,11","55,93"
1739,"195,02","209,29"
1740,"204,95","219,95"
1741,"214,91","230,63"
1742,180,"193,17"
1743,"5251,35","5694,52"
1744,"38,5","41,32"
1745,"75,45","80,98"
1746,"90,76","97,4"
1747,"126,18","135,41"
1748,"209,05","224,34"
1749,"90,56","97,18"
1750,"181,16","194,41"
1751,"307,81","330,33"
1752,"314,45","337,46"
1753,"69,65","75,52"
1754,"69,35",75
1755,"9,34","10,13"
1756,"12,61","13,67"
1757,38,"40,78"
1758,"55,05","59,07"
1759,"40,7","43,68"
1760,"70,81","75,99"
1761,"54,69","59,31"
1762,"74,42","80,7"
1763,"109,41","118,64"
1764,"148,85","161,41"
1765,"15,74","17,07"
1766,"17,02","18,46"
1767,"33,33","36,14"
1768,"20,81","22,57"
1769,"40,26","43,66"
1770,"27,24","29,23"
1771,"43,47","46,65"
1772,"1439,01","1544,3"
1773,"1947,17","2089,65"
1774,"63,67","68,33"
1775,"117,74","126,35"
1776,"122,57","131,54"
1777,"226,31","242,87"
1778,"29,67","31,84"
1779,"64,02","69,42"
1780,"121,3","131,54"
1781,"1511,24","1621,82"
1782,"34,8","37,34"
1783,"86,97","93,33"
1784,"63,92","68,6"
1785,"38,5","41,75"
1786,"100,99","108,38"
1787,"33,69","36,16"
1788,"43,52","46,71"
1789,"55,15","59,18"
1790,"54,39","58,37"
1791,"8410,06","9025,43"
1792,"125,64","134,83"
1793,"151,47","162,55"
1794,"993,61","1077,46"
1795,"39,28","42,16"
1796,"26,77","28,73"
1797,"43,82","47,02"
1798,"43,2","46,37"
1799,"146,62","158,99"
1800,"293,27","318,01"
1801,"9037,21","9799,88"
1802,"45186,07","48999,43"
1803,"90372,11","97998,84"
1804,"65,91","70,73"
1805,"189,26","203,11"
1806,"44,5","47,76"
1807,"127,76","137,11"
1808,"448,35","481,16"
1809,"304,4","326,67"
1810,"1480,83","1589,18"
1811,"3847,58","4129,11"
1812,"729,93","783,34"
1813,"306,15","328,55"
1814,"353,47","379,33"
1815,"1800,98","1932,76"
1816,"3124,26","3352,87"
1817,"1507,76","1618,09"
1818,"503,42","540,26"
1819,"527,17","565,74"
1820,"1170,14","1255,76"
1821,"529,94","568,72"
1822,"1144,56","1228,3"
1823,"1004,42","1077,91"
1824,"3192,8","3426,41"
1825,"5805,75","6230,56"
1826,"654,26","702,13"
1827,"1226,77","1316,54"
1828,"3066,94","3291,35"
1829,"5320,34","5709,63"
1830,"2450,03","2629,3"
1831,"611,22","655,94"
1832,"1668,86","1790,98"
1833,"2573,83","2762,16"
1834,"285,66","306,56"
1835,"980,08","1051,79"
1836,"12,22","13,11"
1837,"127,97","137,33"
1838,"153,56","164,79"
1839,"137,48","147,54"
1840,"157,36","168,88"
1841,"212,89","228,46"
1842,"687,41","737,71"
1843,"786,81","844,38"
1844,"1064,43","1142,32"
1845,"1374,82","1475,41"
1846,"1573,6","1688,74"
1847,"2128,86","2284,63"
1848,"153,09","166,01"
1849,"12,55","13,61"
1850,"15,03","16,3"
1851,"35,14","38,11"
1852,"38,17","41,39"
1853,"56,91","61,72"
1854,"17,48","18,96"
1855,"18,5","20,06"
1856,"6255,06","6712,74"
1857,"7407,2","7949,18"
1858,"239,43","256,95"
1859,"408,01","437,87"
1860,"1777,74","1907,82"
1861,"4498,17","4827,3"
1862,"6919,77","7426,1"
1863,"9341,63","10025,16"
1864,"8,3","8,9"
1865,"24,91","26,73"
1866,"6,2","6,66"
1867,"18,64",20
1868,"44,23","47,46"
1869,"101,78","109,23"
1870,"232,51","249,52"
1871,"1051,11","1128,02"
1872,"139,33","149,52"
1873,"278,7","299,1"
1874,"473,55","508,2"
1875,"483,77","519,17"
1876,"60,95","65,41"
1877,"122,64","131,61"
1878,"51,4","55,16"
1879,"110,68","118,78"
1880,"32,13","34,48"
1881,"16,3","17,49"
1882,"32,68","35,07"
1883,"24,89","26,71"
1884,"48,89","52,46"
1885,"147,08","157,84"
1886,"94,02","100,9"
1887,"55,68","59,76"
1888,"274,09","294,15"
1889,"43,82","47,52"
1890,"136,32","146,29"
1891,"16,4","17,6"
1892,"36,38","39,04"
1893,"27,33","29,33"
1894,"32,99","35,4"
1895,"77,93","83,63"
1896,"36,55","39,22"
1897,"54,85","58,87"
1898,"109,72","117,74"
1899,"87,88","94,3"
1900,"45,66",49
1901,"43,92","47,13"
1902,"24,4","26,18"
1903,"229,01","248,34"
1904,"240,47","260,76"
1905,"252,45","273,75"
1906,"85,91","93,16"
1907,"67,32","73,01"
1908,"33,69","36,53"
1909,"39,84","42,76"
1910,"21,72","23,3"
1911,"21,63","23,21"
1912,"45,76","49,11"
1913,"56,95","61,12"
1914,"137,28","147,33"
1915,"32,95","35,37"
1916,"91,36","98,05"
1917,"105,1","112,79"
1918,"45,68","49,02"
1919,"24,44","26,23"
1920,"42,45","45,56"
1921,"569,03","610,67"
1922,"196,81","211,21"
1923,"225,94","242,48"
1924,"256,31","275,06"
1925,"261,55","280,68"
1926,"112,14","120,34"
1927,"480,64","515,8"
1928,"216,05","231,85"
1929,"560,23","601,22"
1930,"280,09","300,59"
1931,"35,1","37,67"
1932,"47,63","51,11"
1933,"8,17","8,77"
1934,"102,88","110,4"
1935,"102,2","109,68"
1936,"109,02",117
1937,"35,16","37,73"
1938,"90,38","96,99"
1939,"121,11","129,98"
1940,"76,9","82,52"
1941,"1150,74","1234,94"
1942,"2301,57","2469,98"
1943,"74,62","80,91"
1944,"1482,02","1590,46"
1945,"2223,08","2385,74"
1946,"2964,1","3180,99"
1947,"2416,59","2593,41"
1948,"1208,3","1296,71"
1949,"953,42","1023,18"
1950,"1906,88","2046,4"
1951,"3813,83","4092,89"
1952,"39,41","42,29"
1953,"78,84","84,61"
1954,"157,69","169,23"
1955,"123,93",133
1956,"52,48","56,32"
1957,"104,98","112,66"
1958,"3842,63","4123,79"
1959,"4550,4","4883,35"
1960,"155,61",167
1961,"38,89","41,73"
1962,"13887,81","14903,99"
1963,"7488,89","8036,85"
1964,"14977,82","16073,75"
1965,"3744,39","4018,37"
1966,"54679,54","59294,08"
1967,"39,3","42,17"
1968,118,"126,63"
1969,"8239,22","8934,54"
1970,"57,65","61,87"
1971,"120,3","129,1"
1972,"141,58","151,94"
1973,"67,86","72,83"
1974,"9,99","10,72"
1975,"29,83","32,01"
1976,"7,74","8,3"
1977,"9,33","10,01"
1978,"9,11","9,87"
1979,"20,25","21,73"
1980,"18,54","20,1"
1981,"25,34","27,48"
1982,"24,02","25,78"
1983,"6,99","7,5"
1984,"28,95","31,07"
1985,"31,34","33,63"
1986,"23,85","25,6"
1987,"30,26","32,48"
1988,"19,46","21,1"
1989,"24,31","26,09"
1990,"116,5","125,02"
1991,"233,06","250,11"
1992,"56,27","60,39"
1993,"101,27","108,68"
1994,"14,49","15,55"
1995,"23,64","25,37"
1996,"14,01","15,19"
1997,"69,1","74,94"
1998,"82,92","89,92"
1999,"112,05","120,24"
2000,"224,08","240,48"
2001,"49,19","52,79"
2002,"25,42","27,28"
2003,"33,93","36,41"
2004,"32,86","35,27"
2005,"65,43","70,22"
2006,13,"14,1"
2007,"11,32","12,28"
2008,"185,37","201,01"
2009,"50,09","54,32"
2010,"15870,6","17209,96"
2011,"28610,21","31024,7"
2012,"22433,73","24326,97"
2013,"3791,97","4111,98"
2014,"7583,99","8224,02"
2015,"1895,98","2055,99"
2016,"93,83","101,75"
2017,"234,64","254,44"
2018,"11,24","12,06"
2019,"21453,93","23264,48"
2020,"5363,47","5816,1"
2021,"26,14","28,05"
2022,"37,33","40,06"
2023,"22,43","24,07"
2024,"34,91","37,46"
2025,"24,48","26,27"
2026,"63,25","68,58"
2027,"101,22","109,76"
