IdPMC,ValorGenericoPMC,ValorMGPMC
4909,"29,87","32,31"
4910,"139,67","151,06"
4911,"10,91","11,7"
4912,"5,78","6,21"
4913,"6,46","6,93"
4914,"13,05",14
4915,"18,66","20,03"
4916,"8,86","9,51"
4917,21,"22,53"
4918,"38,29","41,1"
4919,"13,82","14,83"
4920,"13,51","14,5"
4921,"7,78","8,35"
4922,"33,48","35,93"
4923,"10,27","11,03"
4924,"19,72","21,32"
4925,"67,28","72,2"
4926,27,"28,98"
4927,"28,08","30,12"
4928,"56,17","60,27"
4929,"1467,43","1574,81"
4930,"229,5","246,3"
4931,"255,02","273,67"
4932,"23,23","24,91"
4933,"46,73","50,14"
4934,"13,95","14,97"
4935,"29,47","31,63"
4936,"66,77","71,65"
4937,"33,37","35,81"
4938,"15,77","16,92"
4939,"42,65","45,77"
4940,"93,16","99,98"
4941,"193,27","207,39"
4942,"20,81","22,5"
4943,"35,38","38,26"
4944,"29,15","31,52"
4945,"45,36","48,68"
4946,"47,43","50,9"
4947,"83,26","90,05"
4948,"65,48","70,83"
4949,"2342,1","2513,49"
4950,"102,23","109,72"
4951,"25,59","27,47"
4952,"102,31","109,81"
4953,"89,47","96,01"
4954,"49,49","53,1"
4955,"32,18","34,81"
4956,"51,47","55,23"
4957,"113,37","121,67"
4958,"37,16","39,87"
4959,"68,35","73,35"
4960,"83,91","90,07"
4961,"40,99","43,99"
4962,"55,88","59,97"
4963,"41,22","44,24"
4964,"46,12","49,49"
4965,"8,03","8,61"
4966,"92,67","99,45"
4967,"111,22","119,36"
4968,"28,14","30,43"
4969,"120,61","130,45"
4970,"241,19","260,87"
4971,"30,06","32,51"
4972,"23,51","25,42"
4973,"17,62","19,05"
4974,"428,76","463,72"
4975,"184,79","199,86"
4976,"21,2","22,93"
4977,"76,42","82,66"
4978,"55,45","59,51"
4979,"50,17","54,26"
4980,"13,88","15,02"
4981,"23,82","25,77"
4982,"32,46","35,11"
4983,"37,43","40,49"
4984,"46,22","49,99"
4985,"46,15","49,52"
4986,"44,87","48,54"
4987,"23,86","25,6"
4988,"45,69","49,02"
4989,"65,09","69,84"
4990,"232,21","249,2"
4991,"686,11","736,3"
4992,"43,13","46,3"
4993,"91,57","98,28"
4994,178,"191,03"
4995,"303,82","326,05"
4996,"43,67","46,86"
4997,"161,29","173,1"
4998,"247,35","265,44"
4999,"123,19","132,2"
5000,"374,88","402,3"
5001,"45,76","49,5"
5002,"37,68","40,76"
5003,"35,09","37,94"
5004,"104,1","111,7"
5005,"148,53","159,4"
5006,"44,58","47,85"
5007,"22,85","24,52"
5008,"35,78","38,39"
5009,"53,72","57,66"
5010,"78,43","84,16"
5011,"105,87","113,61"
5012,"68,68","73,71"
5013,"107,4","115,27"
5014,"156,84","168,33"
5015,"7,71","8,33"
5016,29,"31,38"
5017,"57,91","62,62"
5018,"32,1","34,44"
5019,"40,1","43,04"
5020,"63,33","67,96"
5021,"79,16","84,95"
5022,"20,32","21,97"
5023,"485,72","525,33"
5024,"36,51","39,49"
5025,"13,2","14,27"
5026,"69,53","75,2"
5027,"91,9","99,4"
5028,"34,16","36,88"
5029,"23,84","25,72"
5030,"35,36","38,25"
5031,"22,33","24,15"
5032,"41,86","45,27"
5033,"83,75","90,58"
5034,"129,89","140,49"
5035,"487,13","526,87"
5036,"264,79","286,39"
5037,"23,9","25,85"
5038,"34,24","37,02"
5039,"116,77","126,3"
5040,"82,81","89,56"
5041,"52,2","56,46"
5042,"165,58","179,09"
5043,"130,56","141,21"
5044,"469,97","508,3"
5045,"80,19","86,73"
5046,"307,48","332,57"
5047,"874,74","946,09"
5048,"39,29","42,49"
5049,"87,84","95,01"
5050,"81,48","88,13"
5051,"17,94","19,4"
5052,"419,94","454,2"
5053,"30,2","32,67"
5054,"18,54","20,05"
5055,"34,54","37,36"
5056,"31,35","33,91"
5057,"33,51","36,25"
5058,"67,3","72,8"
5059,"66,19","71,58"
5060,"52,52","56,81"
5061,"17,49","18,76"
5062,"34,52","37,04"
5063,"65,53","70,32"
5064,"71,38","76,59"
5065,"21,11","22,66"
5066,"17,64","18,94"
5067,"75,62","81,16"
5068,"180,22","193,4"
5069,"386,17","414,43"
5070,"386,25","414,51"
5071,"7,73","8,29"
5072,"18,95","20,5"
5073,"94,72","102,44"
5074,"105,26","113,85"
5075,"210,49","227,65"
5076,"451,05","487,85"
5077,"902,12","975,7"
5078,"89,66","96,97"
5079,"179,3","193,93"
5080,"384,26","415,61"
5081,"768,5","831,19"
5082,"192,14","207,8"
5083,"189,28","204,72"
5084,"176,66","191,07"
5085,"378,53","409,42"
5086,"44,17","47,78"
5087,"189,27","204,7"
5088,"384,25","415,6"
5089,"44,83","48,48"
5090,"48,93","52,92"
5091,"100,4","108,58"
5092,"967,23","1046,13"
5093,"1954,77","2114,23"
5094,"2443,84","2643,18"
5095,"4886,94","5285,56"
5096,"41,29","44,66"
5097,"82,56","89,3"
5098,"123,85","133,96"
5099,"309,66","334,93"
5100,"268,53","290,43"
5101,"402,82","435,68"
5102,"537,09","580,9"
5103,"671,35","726,11"
5104,"30,24","32,71"
5105,"129,65","140,23"
5106,"34,74","37,58"
5107,"148,89","161,02"
5108,"37,47","40,52"
5109,"160,59","173,68"
5110,"21,01","22,72"
5111,"15,36","16,61"
5112,"11,33","12,26"
5113,"5,31","5,7"
5114,"58,86","63,18"
5115,"14,81","16,03"
5116,"15,76","17,04"
5117,"34,92","37,77"
5118,"9,31","10,07"
5119,"45,11","48,4"
5120,"66,62","71,5"
5121,"56,06","60,63"
5122,"10,18",11
5123,"13,81","14,95"
5124,"6,79","7,34"
5125,"47,9","51,8"
5126,"92,28","99,8"
5127,"115,55","124,97"
5128,"59,31","64,14"
5129,"76,81","83,07"
5130,"100,57","108,77"
5131,"322,01","345,58"
5132,"80,28","86,15"
5133,"321,54","345,07"
5134,"610,73","655,43"
5135,"96,41","103,46"
5136,"385,8","414,03"
5137,"344,3","369,49"
5138,"344,27","369,47"
5139,"688,54","738,91"
5140,"413,24","443,47"
5141,"654,36","702,25"
5142,"107,71","115,59"
5143,"87,81","94,24"
5144,"351,57","377,28"
5145,"703,1","754,54"
5146,251,"269,35"
5147,"753,08","808,19"
5148,"81,16","87,79"
5149,"243,61","263,49"
5150,"162,4","175,65"
5151,"487,29","527,03"
5152,"974,57","1054,07"
5153,"99,01","107,08"
5154,"297,04","321,27"
5155,"594,02","642,48"
5156,"757,51","819,3"
5157,"75,94","82,14"
5158,"227,87","246,45"
5159,"151,91","164,3"
5160,"455,74","492,91"
5161,"865,32","935,91"
5162,"236,3","255,58"
5163,"94,19","101,87"
5164,"282,63","305,67"
5165,"294,06","318,05"
5166,"530,28","573,53"
5167,"14,92","16,15"
5168,"7,63","8,25"
5169,"6,43","6,94"
5170,"14,75","15,95"
5171,"93,89","101,56"
5172,"30,76","33,01"
5173,"38,13","40,92"
5174,"7,8","8,36"
5175,"122,42","132,4"
5176,"7,13","7,66"
5177,"53,35","57,25"
5178,"11,27","12,08"
5179,"19,86","21,49"
5180,"25,56","27,43"
5181,"46,01","49,38"
5182,"9,03","9,69"
5183,"27,08","29,06"
5184,"4,8","5,14"
5185,"88,61","95,1"
5186,"549,53","589,75"
5187,"723,03","775,94"
5188,"368,25","395,2"
5189,"15,55","16,69"
5190,"11,85","12,72"
5191,"18,51","19,87"
5192,"22,42","24,05"
5193,"23,25","24,95"
5194,"29,07","31,2"
5195,"27,65","29,67"
5196,"58,67","62,97"
5197,"117,36","125,94"
5198,"19,36","20,93"
5199,"11,59","12,54"
5200,"22,29","24,1"
5201,"11,9","12,77"
5202,"92,24","98,98"
5203,"8,41","9,01"
5204,"15,1","16,2"
5205,"12,97","14,03"
5206,"39,76","42,68"
5207,"23,42","25,33"
5208,"13,3","14,39"
5209,"8,55","9,25"
5210,"8,9","9,62"
5211,"56,42","61,02"
5212,"9,19","9,86"
5213,"19,91","21,36"
5214,"85,85","92,14"
5215,"21,17","22,9"
5216,"80,6","86,49"
5217,"24,98","27,02"
5218,"16,55","17,89"
5219,"10,06","10,88"
5220,"52,03","56,28"
5221,"10,63","11,5"
5222,"22,6","24,45"
5223,"7,64","8,26"
5224,"13,83","14,96"
5225,"18,06","19,53"
5226,"13,42","14,52"
5227,"39,79","43,05"
5228,"62,21","67,28"
5229,"54,61","58,6"
5230,"22,74","24,41"
5231,"36,4","39,07"
5232,"21,68","23,27"
5233,"44,39","48,02"
5234,"35,72","38,34"
5235,"46,9","50,72"
5236,"66,79","72,24"
5237,"13,45","14,54"
5238,"23,94","25,9"
5239,"801,33","859,96"
5240,"799,75","864,99"
5241,"165,09","178,56"
5242,"120,73","129,56"
5243,"98,76","105,99"
5244,"182,48","195,84"
5245,"271,68","291,56"
5246,"22,43","24,26"
5247,"44,51","48,14"
5248,"96,7","103,78"
5249,"122,48","131,46"
5250,"181,57","194,86"
5251,"80,55","86,46"
5252,"242,77","260,53"
5253,"322,03","345,6"
5254,"951,42","1021,03"
5255,"237,82","255,23"
5256,"91,81","98,53"
5257,"62,36","66,92"
5258,"90,4","97,01"
5259,"180,82","194,05"
5260,"271,19","291,03"
5261,"542,4","582,09"
5262,"24,12","25,89"
5263,"16,12","17,29"
5264,"96,61","103,67"
5265,"63,5","68,14"
5266,"150,73","161,76"
5267,"190,42","204,35"
5268,"380,9","408,79"
5269,"2813,16",3019
5270,"5626,34","6038,03"
5271,"50,63","54,76"
5272,"128,69","139,19"
5273,"257,35","278,35"
5274,"5626,32","6037,99"
5275,"108,07","115,97"
5276,"324,22","347,96"
5277,"361,99","388,48"
5278,"391,94","420,62"
5279,"25,8","27,68"
5280,"103,24","110,8"
5281,"309,68","332,34"
5282,"90,41","97,02"
5283,"180,84","194,07"
5284,"361,63","388,09"
5285,"542,46","582,15"
5286,"50,83","54,55"
5287,"40,71","44,05"
5288,"426,01","457,19"
5289,"978,06","1049,63"
5290,"23,31","25,21"
5291,"40,01","43,27"
5292,"44,35","47,96"
5293,"99,78","107,08"
5294,"20,73","22,42"
5295,"347,91","373,36"
5296,"524,22","562,58"
5297,"49,77","53,4"
5298,"619,55","664,89"
5299,"47,19","51,04"
5300,"34,57","37,1"
5301,"202,76","217,6"
5302,"30,43","32,65"
5303,"6,83","7,33"
5304,"640,84","687,74"
5305,"640,86","687,75"
5306,"102,58","110,08"
5307,"53,36","57,27"
5308,"111,44","119,59"
5309,"252,64","271,12"
5310,"25,47","27,55"
5311,17,"18,4"
5312,"19,22","20,78"
5313,"1045,04","1121,52"
5314,"25,06","27,1"
5315,"211,62","227,11"
5316,"58,49","62,76"
5317,"15,46","16,71"
5318,"19,73","21,33"
5319,"51,75","55,96"
5320,"42,37","45,47"
5321,"10,99","11,88"
5322,"20,05","21,69"
5323,187,"202,24"
5324,"10,58","11,35"
5325,"27,11","29,1"
5326,"122,45","132,44"
5327,"13,53","14,64"
5328,"18,43","19,93"
5329,"146,8","157,54"
5330,"18,58","20,1"
5331,"288,49","312,01"
5332,"170,91","183,41"
5333,"771,26","827,7"
5334,"1142,85","1226,47"
5335,"23,13","24,81"
5336,"17,58","19,01"
5337,"30,7","33,2"
5338,"23,5","25,41"
5339,"17,65","19,08"
5340,"43,52","47,07"
5341,"31,34","33,89"
5342,"20,84","22,54"
5343,"20,74","22,44"
5344,"19,05","20,6"
5345,"36,71","39,7"
5346,"27,85","30,12"
5347,"45,78","49,52"
5348,"128,64","139,12"
5349,"15,29","16,55"
5350,"163,52","175,49"
5351,"63,73","68,4"
5352,"7,52","8,13"
5353,"56,37","60,97"
5354,"568,68","610,29"
5355,"377,54","405,18"
5356,"45,76","49,1"
5357,"88,74","95,24"
5358,"26,06","28,18"
5359,"18,91","20,45"
5360,"16,94","18,32"
5361,"44,27","47,51"
5362,"43,48","46,67"
5363,"48,81","52,79"
5364,"50,03","54,11"
5365,"10,33","11,07"
5366,"18,64","19,99"
5367,"24,66","26,47"
5368,"36,03","38,65"
5369,"126,11","135,33"
5370,"188,51","202,31"
5371,"13,94","14,96"
5372,"35,13","37,7"
5373,"48,74","52,72"
5374,"251,73","270,14"
5375,"20,57","22,06"
5376,"124,23","133,32"
5377,"250,19","268,5"
5378,"83,39","89,49"
5379,"41,49","44,53"
5380,"65,42","70,2"
5381,"10,85","11,65"
5382,"122,9","131,88"
5383,"17,61","18,9"
5384,"21,19","22,74"
5385,"38,67","41,49"
5386,"18,31","19,8"
5387,"164,07","176,08"
5388,"10,12","10,85"
5389,"17,27","18,68"
5390,"13,7","14,7"
5391,"11,37","12,28"
5392,"102,08","109,54"
5393,"35,28","38,14"
5394,"25,09","27,13"
5395,"11,23","12,15"
5396,"91,27","97,95"
5397,"7,7","8,27"
5398,"28,56","30,88"
5399,"34,17","36,66"
5400,"32,63","35,02"
5401,"151,57","162,66"
5402,"17,94","19,26"
5403,"29,36","31,51"
5404,"7,95","8,53"
5405,"250,98","269,34"
5406,"1011,44","1085,44"
5407,"25,48","27,34"
5408,"13,62","14,74"
5409,"10,06","10,81"
5410,"19,65","21,25"
5411,"23,87","25,63"
5412,"16,3","17,63"
5413,"37,03","40,05"
5414,"38,07","41,17"
5415,"26,49","28,42"
5416,"51,29","55,05"
5417,"52,95","57,26"
5418,"44,41","48,03"
5419,"31,71","34,04"
5420,"64,49","69,21"
5421,"43,19","46,71"
5422,"15,88","17,17"
5423,"19,78","21,4"
5424,"193,19","208,96"
5425,"145,19","157,04"
5426,"30,56","33,05"
5427,"44,88","48,55"
5428,"23,04","24,93"
5429,"41,6","44,64"
5430,"19,02","20,42"
5431,"155,94","167,34"
5432,"94,24","101,14"
5433,"178,87","191,95"
5434,"26,05","27,95"
5435,"133,52","144,41"
5436,"83,68","89,8"
5437,"131,82","141,47"
5438,"103,14","110,69"
5439,"144,16","154,71"
5440,"100,13","108,3"
5441,"19,32","20,89"
5442,"23,06","24,75"
5443,132,"141,64"
5444,"273,75","293,78"
5445,"407,52","437,34"
5446,"118,2","126,85"
5447,"238,19","255,61"
5448,"277,14","297,4"
5449,"66,08","70,91"
5450,"132,18","141,85"
5451,"253,6","272,16"
5452,"126,74","136,02"
5453,"20,35","21,83"
5454,"37,22","39,94"
5455,"40,24","43,19"
5456,"121,34","130,23"
5457,"75,55","81,08"
5458,"13,57","14,67"
5459,"11,31","12,24"
5460,"96,1","103,93"
5461,"194,84","210,73"
5462,"45,75","49,48"
5463,"91,54",99
5464,"25,22","27,29"
5465,"50,49","54,61"
5466,"189,29","204,74"
5467,"32,17","34,79"
5468,"210,09","227,23"
5469,"64,36","69,6"
5470,"420,2","454,48"
5471,"80,17","86,72"
5472,"114,66","124,01"
5473,"101,71","110,01"
5474,"203,41",220
5475,"33,57","36,03"
5476,"27,36","29,59"
5477,"96,16","103,2"
5478,"242,52","260,27"
5479,"78,25","84,63"
5480,"12,84","13,9"
5481,"4520,29","4851,04"
5482,"174,42","187,18"
5483,"9592,51","10294,4"
5484,"15987,52","17157,33"
5485,"9,66","10,45"
5486,"66,47","71,33"
5487,"132,94","142,67"
5488,"36,51","39,18"
5489,"11,73","12,68"
5490,"26,4","28,34"
5491,"158,55","170,16"
5492,"35,69","38,6"
5493,"184,93","200,01"
5494,"44,32","47,94"
5495,"38,91","42,09"
5496,"66,58","72,01"
5497,"420,18","454,46"
5498,"35,43","38,02"
5499,"32,62","35,28"
5500,"61,28","65,76"
5501,"103,19","110,73"
5502,"206,36","221,47"
5503,"11,97","12,94"
5504,"228,57","245,3"
5505,"223,84","240,23"
5506,"25,1","27,15"
5507,"14,07","15,21"
5508,"15,05","16,28"
5509,"30,46","32,93"
5510,"39,26","42,46"
5511,"35,1","37,97"
5512,"11,81","12,78"
5513,"16,84","18,07"
5514,"260,65","281,92"
5515,"80,2","86,07"
5516,"33,52","35,97"
5517,"64,6","69,33"
5518,"45,92","49,28"
5519,"37,81","40,57"
5520,"122,53","131,48"
5521,"49,23","52,84"
5522,"56,06","60,15"
5523,"38,74","41,57"
5524,"143,76","154,28"
5525,"257,66","276,5"
5526,"257,41","276,25"
5527,"461,51","495,29"
5528,"52,45","56,29"
5529,"59,8","64,19"
5530,"67,66","72,61"
5531,"92,43","99,2"
5532,"58,62","62,9"
5533,"257,02","275,82"
5534,"364,47","391,13"
5535,"107,28","115,13"
5536,"508,24","545,43"
5537,"728,93","782,28"
5538,"65,11","69,88"
5539,"97,71","104,86"
5540,"72,41","77,71"
5541,"86,72","93,07"
5542,"130,07","139,6"
5543,"144,78","155,37"
5544,"217,17","233,07"
5545,"26,18","28,11"
5546,"52,42","56,27"
5547,"16,44","17,64"
5548,"105,59","113,3"
5549,"63,62","68,28"
5550,"212,16","227,69"
5551,"35,17","37,74"
5552,"351,98","377,74"
5553,"123,18","132,19"
5554,"410,7","440,75"
5555,"78,54","84,95"
5556,"116,04","125,5"
5557,"70,92","76,1"
5558,"136,43","146,41"
5559,"16,55","17,75"
5560,"141,84","152,22"
5561,"212,74","228,31"
5562,"272,89","292,86"
5563,"409,34","439,3"
5564,"288,83","309,97"
5565,"410,67","440,71"
5566,"96,19","103,23"
5567,"467,8","502,03"
5568,"621,85","667,35"
5569,"22,96","24,65"
5570,"49,35","52,98"
5571,"444,76","477,3"
5572,"493,55","529,65"
5573,"102,38","109,88"
5574,"114,02","122,36"
5575,"127,85","137,19"
5576,"190,57","204,52"
5577,"333,71","358,12"
5578,"151,71","162,81"
5579,"438,47","470,56"
5580,"493,21","529,31"
5581,"157,72","169,27"
5582,"315,54","338,63"
5583,"276,38","296,6"
5584,"552,82","593,27"
5585,"20,46","21,95"
5586,"122,68","131,65"
5587,"480,18","515,32"
5588,"533,5","572,54"
5589,"157,74","169,28"
5590,"525,77","564,24"
5591,"552,78","593,23"
5592,"921,2","988,61"
5593,"27,54","29,56"
5594,"165,22","177,31"
5595,"223,83","240,21"
5596,"447,69","480,45"
5597,"223,93","240,31"
5598,"204,44","219,39"
5599,"108,44","116,37"
5600,"252,16","270,6"
5601,"409,12","439,06"
5602,"133,25",143
5603,"140,98","151,29"
5604,"125,61","134,8"
5605,"144,55","155,12"
5606,"88,24","95,45"
5607,"28,45","30,76"
5608,"122,22","132,19"
5609,"230,86","249,7"
5610,"399,55","432,15"
5611,"88,16","94,61"
5612,"15,41","16,53"
5613,"132,16","141,84"
5614,"146,86","157,6"
5615,"139,02","149,18"
5616,"154,47","165,77"
5617,"34,99","37,55"
5618,"74,32","79,77"
5619,"70,13","75,26"
5620,"140,25","150,52"
5621,"102,54","110,04"
5622,"23,97","25,73"
5623,"205,1","220,11"
5624,"96,2","103,24"
5625,"177,02","189,96"
5626,"192,46","206,54"
5627,"179,23","192,34"
5628,"18,22","19,56"
5629,"2,21","2,38"
5630,"4,41","4,74"
5631,"6,59","7,08"
5632,"13,24","14,21"
5633,"208,86","224,14"
5634,"63,37","68,02"
5635,"247,48","265,59"
5636,"351,06","376,74"
5637,"105,74","113,48"
5638,"494,98","531,19"
5639,"702,11","753,49"
5640,"27,95",30
5641,"21,5","23,06"
5642,"43,05","46,19"
5643,"51,26","55,01"
5644,"259,01","277,97"
5645,"214,2","229,87"
5646,"88,95","95,46"
5647,"381,19","409,08"
5648,"77,86","83,55"
5649,"155,68","167,07"
5650,"333,69","358,11"
5651,"667,33","716,16"
5652,"28,44","30,51"
5653,"243,85","261,68"
5654,"113,77","122,1"
5655,"487,7","523,39"
5656,"227,59","244,24"
5657,"975,42","1046,8"
5658,"54,93","59,41"
5659,"65,39","70,72"
5660,"73,46","78,83"
5661,"1224,33","1313,91"
5662,316,"339,11"
5663,"468,33","502,6"
5664,"619,87","665,23"
5665,"2824,71","3031,4"
5666,"1405,04","1507,86"
5667,"1859,59","1995,65"
5668,"948,02","1017,39"
5669,"941,55","1010,44"
5670,"123,74","132,8"
5671,"38,68","41,5"
5672,"54,19","58,16"
5673,"62,8","67,41"
5674,"120,49","129,31"
5675,"57,81","62,04"
5676,"216,89","232,76"
5677,"433,71","465,44"
5678,"650,58","698,19"
5679,"722,88","775,77"
5680,"47,31","50,76"
5681,"56,76","60,91"
5682,"94,57","101,49"
5683,"141,88","152,25"
5684,"425,6","456,74"
5685,"15,32","16,44"
5686,"30,65","32,89"
5687,"131,26","140,87"
5688,"25,66","27,52"
5689,"35,93","38,56"
5690,"153,93","165,2"
5691,"21,75","23,34"
5692,"31,06","33,33"
5693,"43,46","46,64"
5694,"186,33","199,97"
5695,"35,34","37,92"
5696,"212,05","227,56"
5697,"228,45","245,16"
5698,"277,91","298,25"
5699,"316,68","339,85"
5700,"261,06","280,17"
5701,"61,21","65,69"
5702,"358,18","384,39"
5703,"522,11","560,3"
5704,"63,47","68,11"
5705,"97,35","104,47"
5706,"292,01","313,37"
5707,"688,82","739,22"
5708,"1033,25","1108,86"
5709,"1148,05","1232,06"
5710,"1033,21","1108,8"
5711,"1148,01",1232
5712,"44,78","48,05"
5713,"268,68","288,34"
5714,"212,76","228,32"
5715,"638,26","684,97"
5716,"1276,55","1369,94"
5717,"537,23","576,55"
5718,"69,84","74,96"
5719,"209,52","224,85"
5720,"419,07","449,74"
5721,"64,24","68,94"
5722,"192,7","206,8"
5723,"385,38","413,58"
5724,"71,85","77,1"
5725,"215,52","231,28"
5726,"431,05","462,58"
5727,"23,02","24,89"
5728,"28,77","31,12"
5729,"86,33","93,38"
5730,"172,7","186,79"
5731,"259,04","280,16"
5732,"287,81","311,28"
5733,"96,67","104,56"
5734,"193,34","209,11"
5735,"290,01","313,67"
5736,"322,23","348,52"
5737,"22,8","24,66"
5738,"68,42",74
5739,"136,84","148,01"
5740,"327,19","353,87"
5741,"654,36","707,74"
5742,"53,86","58,25"
5743,"161,55","174,73"
5744,"323,13","349,48"
5745,"323,46","349,85"
5746,"646,93","699,7"
5747,"970,5","1049,67"
5748,"631,65","683,17"
5749,"1263,26","1366,31"
5750,"10,31","11,15"
5751,"18,67","20,2"
5752,"112,11","121,25"
5753,"168,16","181,87"
5754,"186,85","202,1"
5755,"20,95","22,65"
5756,"62,84","67,96"
5757,"125,67","135,92"
5758,"188,51","203,88"
5759,"209,45","226,53"
5760,"47,61","51,1"
5761,"142,83","153,29"
5762,"285,65","306,54"
5763,"54,68","58,67"
5764,"164,03","176,03"
5765,"328,05","352,05"
5766,"63,38","68,03"
5767,"97,5","104,65"
5768,"208,97","224,26"
5769,"23,09","24,79"
5770,"5,72","6,14"
5771,"18,11","19,58"
5772,"16,03","17,33"
5773,"33,87","36,34"
5774,"16,52","17,74"
5775,"19,98","21,44"
5776,"36,49","39,46"
5777,"16,14","17,45"
5778,"11,85","12,82"
5779,"10,1","10,92"
5780,"28,71","31,06"
5781,"17,55","18,99"
5782,"20,33","21,98"
5783,"21,12","22,84"
5784,"24,42","26,41"
5785,"12,37","13,29"
5786,"39,58","42,81"
5787,"5,81","6,28"
5788,"45,01","48,3"
5789,"30,84","33,1"
5790,"29,56","31,98"
5791,"6,16","6,66"
5792,"18,49",20
5793,"25,97","28,09"
5794,"19,9","21,52"
5795,"22,2","23,82"
5796,"38,83","41,68"
5797,"30,98","33,25"
5798,"100,84","108,22"
5799,"25,81","27,91"
5800,"35,57","38,17"
5801,"14,88","15,97"
5802,"29,79","31,96"
5803,"16,16","17,35"
5804,"31,09","33,36"
5805,"20,22","21,88"
5806,35,"37,85"
5807,"19,84","21,29"
5808,"12,99","13,95"
5809,"15,65","16,8"
5810,"6,64","7,12"
5811,"18,57","19,92"
5812,"20,65","22,17"
5813,"67,19","72,11"
5814,"10,76","11,54"
5815,"13,52","14,52"
5816,"19,01","20,56"
5817,"23,75","25,7"
5818,"67,97","72,95"
5819,"84,11","90,26"
5820,"23,4","25,31"
5821,"79,6","86,09"
5822,"139,47","150,84"
5823,"44,14","47,38"
5824,"88,43","94,9"
5825,"39,51","42,4"
5826,"130,23","140,84"
5827,"30,79","33,31"
5828,"21,93","23,73"
5829,"16,15","17,47"
5830,"26,97","29,16"
5831,"19,21","20,77"
5832,"24,07","25,82"
